dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,dign ho,sezn mu,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,dign ho,sezn mu,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,dign ho,sezn mu,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,dign ho,sezn mu,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,dign ho,sezn,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,sez,sezn,sez pu,sez hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez pu,sez hu,dign,sezn,dign mo,dign po,sez,sez,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez po,sez hu,dign,sezn,dig mo,dign po,sez,sezn mu,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez po,sez ho,dign,sezn,dign mu,dign po,sez,sezn mu,sezn pu,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez po,sez ho,dign,sezn,dign mu,dign po,sez,sezn mu,sezn,sezn hu
dig,sez,dig mo,dig po,dig ho,sez mu,sez po,sez ho,dign,sezn,dign mu,dign po,sez,sezn mu,sezn po,sezn ho